-40	-70	1.5	-8.14519	-8.14519	-104.339	0	
-40	-67.6	1.5	-8.49669	-8.49669	-104.691	0	
-40	-65.2	1.5	-6.5255	-6.5255	-102.72	0	
-40	-62.8	1.5	-5.52622	-5.52622	-101.72	0	
-40	-60.4	1.5	-19.3581	-19.3581	-115.552	0	
-40	-58	1.5	-5.1841	-5.1841	-101.378	0	
-40	-55.6	1.5	0.407124	0.407124	-95.7871	0	
-40	-53.2	1.5	-0.167905	-0.167905	-96.3621	0	
-40	-50.8	1.5	-14.0313	-14.0313	-110.226	0	
-40	-48.4	1.5	-17.951	-17.951	-114.145	0	
-40	-46	1.5	-2.4754	-2.4754	-98.6696	0	
-40	-43.6	1.5	-10.9692	-10.9692	-107.163	0	
-40	-41.2	1.5	-4.62066	-4.62066	-100.815	0	
-40	-38.8	1.5	-10.4532	-10.4532	-106.647	0	
-40	-36.4	1.5	2.07397	2.07397	-94.1202	0	
-40	-34	1.5	-3.94774	-3.94774	-100.142	0	
-40	-31.6	1.5	-11.6087	-11.6087	-107.803	0	
-40	-29.2	1.5	-10.052	-10.052	-106.246	0	
-40	-26.8	1.5	-8.80634	-8.80634	-105.001	0	
-40	-24.4	1.5	-0.533304	-0.533304	-96.7275	0	
-40	-22	1.5	-7.81691	-7.81691	-104.011	0	
-40	-19.6	1.5	-10.6419	-10.6419	-106.836	0	
-40	-17.2	1.5	-9.82789	-9.82789	-106.022	0	
-40	-14.8	1.5	-12.2731	-12.2731	-108.467	0	
-40	-12.4	1.5	-9.49056	-9.49056	-105.685	0	
-40	-10	1.5	-8.04197	-8.04197	-104.236	0	
-40	-7.6	1.5	-5.48378	-5.48378	-101.678	0	
-40	-5.2	1.5	-9.82683	-9.82683	-106.021	0	
-40	-2.8	1.5	-9.98084	-9.98084	-106.175	0	
-40	-0.4	1.5	-4.86281	-4.86281	-101.057	0	
-40	2	1.5	-6.01238	-6.01238	-102.207	0	
-40	4.4	1.5	0.822636	0.822636	-95.3716	0	
-40	6.8	1.5	-7.466	-7.466	-103.66	0	
-40	9.2	1.5	1.02384	1.02384	-95.1704	0	
-40	11.6	1.5	-1.77167	-1.77167	-97.9659	0	
-40	14	1.5	-8.66045	-8.66045	-104.855	0	
-40	16.4	1.5	-10.1788	-10.1788	-106.373	0	
-40	18.8	1.5	-8.68712	-8.68712	-104.881	0	
-40	21.2	1.5	-11.0516	-11.0516	-107.246	0	
-40	23.6	1.5	-9.14152	-9.14152	-105.336	0	
-40	26	1.5	-10.4218	-10.4218	-106.616	0	
-40	28.4	1.5	-10.9653	-10.9653	-107.16	0	
-40	30.8	1.5	-11.1488	-11.1488	-107.343	0	
-40	33.2	1.5	-13.4469	-13.4469	-109.641	0	
-40	35.6	1.5	-11.6004	-11.6004	-107.795	0	
-40	38	1.5	-13.2644	-13.2644	-109.459	0	
-40	40.4	1.5	-14.176	-14.176	-110.37	0	
-40	42.8	1.5	-11.0866	-11.0866	-107.281	0	
-40	45.2	1.5	-14.0122	-14.0122	-110.206	0	
-40	47.6	1.5	-17.0816	-17.0816	-113.276	0	
-40	50	1.5	-11.4859	-11.4859	-107.68	0	
-37.6	-70	1.5	-22.6015	-22.6015	-118.796	0	
-37.6	-67.6	1.5	-21.3996	-21.3996	-117.594	0	
-37.6	-65.2	1.5	-20.0334	-20.0334	-116.228	0	
-37.6	-62.8	1.5	-4.21596	-4.21596	-100.41	0	
-37.6	-60.4	1.5	-1.25666	-1.25666	-97.4509	0	
-37.6	-58	1.5	-4.53057	-4.53057	-100.725	0	
-37.6	-55.6	1.5	-17.0428	-17.0428	-113.237	0	
-37.6	-53.2	1.5	-2.35545	-2.35545	-98.5497	0	
-37.6	-50.8	1.5	-3.8262	-3.8262	-100.02	0	
-37.6	-48.4	1.5	1.27176	1.27176	-94.9225	0	
-37.6	-46	1.5	-5.21566	-5.21566	-101.41	0	
-37.6	-43.6	1.5	-6.83561	-6.83561	-103.03	0	
-37.6	-41.2	1.5	-6.36466	-6.36466	-102.559	0	
-37.6	-38.8	1.5	-4.1754	-4.1754	-100.37	0	
-37.6	-36.4	1.5	-5.22992	-5.22992	-101.424	0	
-37.6	-34	1.5	-10.0317	-10.0317	-106.226	0	
-37.6	-31.6	1.5	-8.45694	-8.45694	-104.651	0	
-37.6	-29.2	1.5	-9.43472	-9.43472	-105.629	0	
-37.6	-26.8	1.5	-9.12448	-9.12448	-105.319	0	
-37.6	-24.4	1.5	-6.89538	-6.89538	-103.09	0	
-37.6	-22	1.5	-7.59906	-7.59906	-103.793	0	
